,Symbol,Date,Neutral,Positive,Negative,sentiment_score
7855,ADA,2021-10-01,5,12,1,0.917
7856,ADA,2021-09-30,2,8,2,0.75
7857,ADA,2021-09-29,7,13,2,0.75
7858,ADA,2021-09-28,0,11,3,0.857
7859,ADA,2021-09-27,6,33,5,0.955
7860,ADA,2021-09-26,4,9,0,1.038
7861,ADA,2021-09-25,7,8,2,0.529
7862,ADA,2021-09-24,8,8,2,0.5
7863,ADA,2021-09-23,8,8,3,0.395
7864,ADA,2021-09-22,5,8,2,0.6
7865,ADA,2021-09-21,6,9,4,0.395
7866,ADA,2021-09-20,9,9,5,0.261
7867,ADA,2021-09-19,1,4,2,0.429
7868,ADA,2021-09-18,5,5,0,0.75
7869,ADA,2021-09-17,9,9,4,0.341
7870,ADA,2021-09-16,6,3,0,0.5
7871,ADA,2021-09-15,3,11,3,0.706
7872,ADA,2021-09-14,5,11,3,0.632
7873,ADA,2021-09-13,8,16,10,0.265
7874,ADA,2021-09-12,4,9,0,1.038
7875,ADA,2021-09-11,1,11,0,1.375
7876,ADA,2021-09-10,9,7,3,0.316
7877,ADA,2021-09-09,12,10,4,0.346
7878,ADA,2021-09-08,5,11,6,0.341
7879,ADA,2021-09-07,9,8,7,0.063
7880,ADA,2021-09-06,5,4,5,-0.107
7881,ADA,2021-09-05,3,4,1,0.563
7882,ADA,2021-09-04,1,4,1,0.75
7883,ADA,2021-09-03,9,3,1,0.231
7884,ADA,2021-09-02,6,22,1,1.086
7885,ADA,2021-09-01,10,10,1,0.643
7886,ADA,2021-08-31,4,16,3,0.848
7887,ADA,2021-08-30,4,13,4,0.643
7888,ADA,2021-08-29,4,6,1,0.682
7889,ADA,2021-08-28,6,8,0,0.857
7890,ADA,2021-08-27,9,12,3,0.563
7891,ADA,2021-08-26,9,11,8,0.161
7892,ADA,2021-08-25,10,21,1,0.938
7893,ADA,2021-08-24,6,14,1,0.929
7894,ADA,2021-08-23,7,14,2,0.783
7895,ADA,2021-08-22,3,11,2,0.844
7896,ADA,2021-08-21,3,5,0,0.938
7897,ADA,2021-08-20,6,30,1,1.176
7898,ADA,2021-08-19,1,16,0,1.412
7899,ADA,2021-08-18,3,9,2,0.75
7900,ADA,2021-08-17,5,11,3,0.632
7901,ADA,2021-08-16,7,8,7,0.068
7902,ADA,2021-08-15,2,8,0,1.2
7903,ADA,2021-08-14,9,15,1,0.84
7904,ADA,2021-08-13,6,33,0,1.269
7905,ADA,2021-08-12,4,10,2,0.75
7906,ADA,2021-08-11,4,22,0,1.269
7907,ADA,2021-08-10,7,11,1,0.789
7908,ADA,2021-08-09,6,6,0,0.75
7909,ADA,2021-08-08,4,4,1,0.5
7910,ADA,2021-08-07,3,4,0,0.857
7911,ADA,2021-08-06,5,4,1,0.45
7912,ADA,2021-08-05,8,7,1,0.563
7913,ADA,2021-08-04,8,5,1,0.429
7914,ADA,2021-08-03,4,5,0,0.833
7915,ADA,2021-08-02,7,7,2,0.469
7916,ADA,2021-08-01,1,3,2,0.25
7917,ADA,2021-07-31,3,4,0,0.857
7918,ADA,2021-07-30,5,4,2,0.273
7919,ADA,2021-07-29,3,3,3,0.0
7920,ADA,2021-07-28,7,4,2,0.231
7921,ADA,2021-07-27,5,5,1,0.545
7922,ADA,2021-07-26,6,7,1,0.643
7923,ADA,2021-07-25,4,5,0,0.833
7924,ADA,2021-07-24,3,1,0,0.375
7925,ADA,2021-07-23,3,7,1,0.818
7926,ADA,2021-07-22,3,5,0,0.938
7927,ADA,2021-07-21,6,4,1,0.409
7928,ADA,2021-07-20,3,4,9,-0.469
7929,ADA,2021-07-19,5,2,1,0.188
7930,ADA,2021-07-18,3,4,0,0.857
7931,ADA,2021-07-17,3,2,1,0.25
7932,ADA,2022-02-01,3,5,1,0.667
7933,ADA,2022-01-31,6,8,2,0.563
7934,ADA,2022-01-30,2,6,1,0.833
7935,ADA,2022-01-29,3,1,1,0.0
7936,ADA,2022-01-28,10,6,4,0.15
7937,ADA,2022-01-27,5,4,2,0.273
7938,ADA,2022-01-26,7,6,3,0.281
7939,ADA,2022-01-25,5,4,3,0.125
7940,ADA,2022-01-24,7,0,10,-0.882
7941,ADA,2022-01-23,0,5,4,0.167
7942,ADA,2022-01-22,1,2,5,-0.563
7943,ADA,2022-01-21,9,6,8,-0.13
7944,ADA,2022-01-20,7,7,3,0.353
7945,ADA,2022-01-19,8,13,5,0.462
7946,ADA,2022-01-18,3,18,3,0.938
7947,ADA,2022-01-17,8,25,0,1.136
7948,ADA,2022-01-16,2,10,1,1.038
7949,ADA,2022-01-15,2,6,1,0.833
7950,ADA,2022-01-14,7,6,1,0.536
7951,ADA,2022-01-13,7,9,1,0.706
7952,ADA,2022-01-12,7,5,3,0.2
7953,ADA,2022-01-11,1,8,0,1.333
7954,ADA,2022-01-10,8,12,2,0.682
7955,ADA,2022-01-09,1,0,2,-1.0
7956,ADA,2022-01-08,4,3,4,-0.136
7957,ADA,2022-01-07,2,6,4,0.25
7958,ADA,2022-01-06,3,5,3,0.273
7959,ADA,2022-01-05,5,14,2,0.857
7960,ADA,2022-01-04,8,6,2,0.375
7961,ADA,2022-01-03,2,10,0,1.25
7962,ADA,2022-01-02,4,3,0,0.643
7963,ADA,2022-01-01,2,1,0,0.5
7964,ADA,2021-12-31,7,5,2,0.321
7965,ADA,2021-12-30,5,4,1,0.45
7966,ADA,2021-12-29,6,3,5,-0.214
7967,ADA,2021-12-28,3,7,4,0.321
7968,ADA,2021-12-27,13,6,0,0.474
7969,ADA,2021-12-26,5,5,1,0.545
7970,ADA,2021-12-25,4,5,0,0.833
7971,ADA,2021-12-24,5,6,0,0.818
7972,ADA,2021-12-23,5,4,2,0.273
7973,ADA,2021-12-22,5,7,2,0.536
7974,ADA,2021-12-21,2,6,0,1.125
7975,ADA,2021-12-20,3,2,3,-0.188
7976,ADA,2021-12-19,4,3,0,0.643
7977,ADA,2021-12-18,1,4,0,1.2
7978,ADA,2021-12-17,7,2,1,0.15
7979,ADA,2021-12-16,4,7,0,0.955
7980,ADA,2021-12-15,9,5,2,0.281
7981,ADA,2021-12-14,4,8,4,0.375
7982,ADA,2021-12-13,5,2,4,-0.273
7983,ADA,2021-12-12,3,4,1,0.563
7984,ADA,2021-12-11,4,3,1,0.375
7985,ADA,2021-12-10,5,1,4,-0.45
7986,ADA,2021-12-09,4,2,2,0.0
7987,ADA,2021-12-08,8,6,2,0.375
7988,ADA,2021-12-07,3,6,1,0.75
7989,ADA,2021-12-06,5,12,4,0.571
7990,ADA,2021-12-05,5,2,1,0.188
7991,ADA,2021-12-04,5,2,3,-0.15
7992,ADA,2021-12-03,10,13,1,0.75
7993,ADA,2021-12-02,3,15,3,0.857
7994,ADA,2021-12-01,9,5,3,0.176
7995,ADA,2021-11-30,7,2,2,0.0
7996,ADA,2021-11-29,13,6,2,0.286
7997,ADA,2021-11-28,3,2,2,0.0
7998,ADA,2021-11-27,0,4,3,0.214
7999,ADA,2021-11-26,7,1,5,-0.462
8000,ADA,2021-11-25,4,0,9,-1.038
8001,ADA,2021-11-24,7,2,23,-0.984
8002,ADA,2021-11-23,5,7,4,0.281
8003,ADA,2021-11-22,5,2,6,-0.462
8004,ADA,2021-11-21,6,0,2,-0.375
8005,ADA,2021-11-20,2,2,0,0.75
8006,ADA,2021-11-19,4,7,1,0.75
8007,ADA,2021-11-18,5,3,3,0.0
8008,ADA,2021-11-17,9,10,1,0.675
8009,ADA,2021-11-16,3,2,3,-0.188
8010,ADA,2021-11-15,5,9,2,0.656
8011,ADA,2021-11-14,2,2,0,0.75
8012,ADA,2021-11-13,2,5,1,0.75
8013,ADA,2021-11-12,4,4,0,0.75
8014,ADA,2021-11-11,5,6,1,0.625
8015,ADA,2021-11-10,3,11,2,0.844
8016,ADA,2021-11-09,4,17,0,1.214
8017,ADA,2021-11-08,5,2,1,0.188
8018,ADA,2021-11-07,1,2,1,0.375
8019,ADA,2021-11-06,2,4,0,1.0
8020,ADA,2021-11-05,4,4,0,0.75
8021,ADA,2021-11-04,2,4,2,0.375
8022,ADA,2021-11-03,7,9,0,0.844
8023,ADA,2021-11-02,8,8,1,0.618
8024,ADA,2021-11-01,3,4,2,0.333
8025,ADA,2021-10-31,1,4,1,0.75
8026,ADA,2021-10-30,2,6,0,1.125
8027,ADA,2021-10-29,4,9,2,0.7
8028,ADA,2021-10-28,2,6,0,1.125
8029,ADA,2021-10-27,6,2,4,-0.25
8030,ADA,2021-10-26,5,6,1,0.625
8031,ADA,2021-10-25,5,6,0,0.818
8032,ADA,2021-10-24,1,3,1,0.6
8033,ADA,2021-10-23,1,2,0,1.0
8034,ADA,2021-10-22,5,2,1,0.188
8035,ADA,2021-10-21,4,5,0,0.833
8036,ADA,2021-10-20,6,1,2,-0.167
8037,ADA,2021-10-19,3,8,1,0.875
8038,ADA,2021-10-18,5,5,1,0.545
8039,ADA,2021-10-17,0,1,2,-0.5
8040,ADA,2021-10-16,2,6,1,0.833
8041,ADA,2021-10-15,6,4,0,0.6
8042,ADA,2021-10-14,4,7,0,0.955
8043,ADA,2021-10-13,7,9,5,0.286
8044,ADA,2021-10-12,3,5,2,0.45
8045,ADA,2021-10-11,3,2,1,0.25
8046,ADA,2021-10-10,4,4,1,0.5
8047,ADA,2021-10-09,4,4,0,0.75
8048,ADA,2021-10-08,3,5,0,0.938
8049,ADA,2021-10-07,2,11,2,0.9
8050,ADA,2021-10-06,4,3,4,-0.136
8051,ADA,2021-10-05,1,9,2,0.875
8052,ADA,2021-10-04,3,14,3,0.825
8053,ADA,2021-10-03,5,2,1,0.188
8054,ADA,2021-10-02,1,5,0,1.25
8055,ADA,2021-10-01,5,12,1,0.917
8056,ADA,2021-09-30,2,8,2,0.75
8057,ADA,2021-09-29,7,13,2,0.75
8058,ADA,2021-09-28,0,11,3,0.857
8059,ADA,2021-09-27,6,33,5,0.955
8060,ADA,2021-09-26,4,9,0,1.038
8061,ADA,2021-09-25,7,8,2,0.529
8062,ADA,2021-09-24,8,8,2,0.5
8063,ADA,2021-09-23,8,8,3,0.395
8064,ADA,2021-09-22,5,8,2,0.6
8065,ADA,2021-09-21,6,9,4,0.395
8066,ADA,2021-09-20,9,9,5,0.261
8067,ADA,2021-09-19,1,4,2,0.429
8068,ADA,2021-09-18,5,5,0,0.75
8069,ADA,2021-09-17,9,9,4,0.341
8070,ADA,2021-09-16,6,3,0,0.5
8071,ADA,2021-09-15,3,11,3,0.706
8072,ADA,2021-09-14,5,11,3,0.632
8073,ADA,2021-09-13,8,16,10,0.265
8074,ADA,2021-09-12,4,9,0,1.038
8075,ADA,2021-09-11,1,11,0,1.375
8076,ADA,2021-09-10,9,7,3,0.316
8077,ADA,2021-09-09,12,10,4,0.346
8078,ADA,2021-09-08,5,11,6,0.341
8079,ADA,2021-09-07,9,8,7,0.063
8080,ADA,2021-09-06,5,4,5,-0.107
8081,ADA,2021-09-05,3,4,1,0.563
8082,ADA,2021-09-04,1,4,1,0.75
8083,ADA,2021-09-03,9,3,1,0.231
8084,ADA,2021-09-02,6,22,1,1.086
8085,ADA,2021-09-01,10,10,1,0.643
8086,ADA,2021-08-31,4,16,3,0.848
8087,ADA,2021-08-30,4,13,4,0.643
8088,ADA,2021-08-29,4,6,1,0.682
8089,ADA,2021-08-28,6,8,0,0.857
8090,ADA,2021-08-27,9,12,3,0.563
8091,ADA,2021-08-26,9,11,8,0.161
8092,ADA,2021-08-25,10,21,1,0.938
8093,ADA,2021-08-24,6,14,1,0.929
8094,ADA,2021-08-23,7,14,2,0.783
8095,ADA,2021-08-22,3,11,2,0.844
8096,ADA,2021-08-21,3,5,0,0.938
8097,ADA,2021-08-20,6,30,1,1.176
8098,ADA,2021-08-19,1,16,0,1.412
8099,ADA,2021-08-18,3,9,2,0.75
8100,ADA,2021-08-17,5,11,3,0.632
8101,ADA,2021-08-16,7,8,7,0.068
8102,ADA,2021-08-15,2,8,0,1.2
8103,ADA,2021-08-14,9,15,1,0.84
8104,ADA,2021-08-13,6,33,0,1.269
8105,ADA,2021-08-12,4,10,2,0.75
8106,ADA,2021-08-11,4,22,0,1.269
8107,ADA,2021-08-10,7,11,1,0.789
8108,ADA,2021-08-09,6,6,0,0.75
8109,ADA,2021-08-08,4,4,1,0.5
8110,ADA,2021-08-07,3,4,0,0.857
8111,ADA,2021-08-06,5,4,1,0.45
8112,ADA,2021-08-05,8,7,1,0.563
8113,ADA,2021-08-04,8,5,1,0.429
8114,ADA,2021-08-03,4,5,0,0.833
8115,ADA,2021-08-02,7,7,2,0.469
8116,ADA,2021-08-01,1,3,2,0.25
8117,ADA,2021-07-31,3,4,0,0.857
8118,ADA,2021-07-30,5,4,2,0.273
8119,ADA,2021-07-29,3,3,3,0.0
8120,ADA,2021-07-28,7,4,2,0.231
8121,ADA,2021-07-27,5,5,1,0.545
8122,ADA,2021-07-26,6,7,1,0.643
8123,ADA,2021-07-25,4,5,0,0.833
8124,ADA,2021-07-24,3,1,0,0.375
8125,ADA,2021-07-23,3,7,1,0.818
8126,ADA,2021-07-22,3,5,0,0.938
8127,ADA,2021-07-21,6,4,1,0.409
8128,ADA,2021-07-20,3,4,9,-0.469
8129,ADA,2021-07-19,5,2,1,0.188
8130,ADA,2021-07-18,3,4,0,0.857
8131,ADA,2021-07-17,3,2,1,0.25
8132,ADA,2021-07-16,11,5,1,0.353
8133,ADA,2021-07-15,3,12,2,0.882
8134,ADA,2021-07-14,3,3,4,-0.15
8135,ADA,2021-07-13,4,5,0,0.833
8136,ADA,2021-07-12,6,5,2,0.346
8137,ADA,2021-07-10,4,4,0,0.75
8138,ADA,2021-07-09,5,4,2,0.273
8139,ADA,2021-07-08,4,9,0,1.038
8140,ADA,2021-07-07,3,15,0,1.25
8141,ADA,2021-07-06,6,14,0,1.05
8142,ADA,2021-07-05,3,11,3,0.706
8143,ADA,2021-07-04,0,6,0,1.5
8144,ADA,2021-07-03,2,8,0,1.2
8145,ADA,2021-07-02,3,20,0,1.304
8146,ADA,2021-07-01,2,3,0,0.9
8147,ADA,2021-06-30,7,2,2,0.0
8148,ADA,2021-06-29,0,10,0,1.5
8149,ADA,2021-06-28,1,5,1,0.857
8150,ADA,2021-06-27,3,5,1,0.667
8151,ADA,2021-06-26,4,1,1,0.0
8152,ADA,2021-06-25,4,5,0,0.833
8153,ADA,2021-06-24,1,5,1,0.857
8154,ADA,2021-06-23,4,5,1,0.6
8155,ADA,2021-06-22,2,2,3,-0.214
8156,ADA,2021-06-21,5,3,3,0.0
8157,ADA,2021-06-20,2,1,0,0.5
8158,ADA,2021-06-19,2,2,1,0.3
8159,ADA,2021-06-18,5,6,1,0.625
8160,ADA,2021-06-17,5,12,1,0.917
8161,ADA,2021-06-16,7,3,2,0.125
8162,ADA,2021-06-15,2,6,0,1.125
8163,ADA,2021-06-14,4,5,2,0.409
8164,ADA,2021-06-13,3,3,2,0.188
8165,ADA,2021-06-12,2,6,1,0.833
8166,ADA,2021-06-11,7,8,3,0.417
8167,ADA,2021-06-10,2,5,1,0.75
8168,ADA,2021-06-09,6,5,2,0.346
8169,ADA,2021-06-08,8,1,3,-0.25
8170,ADA,2021-06-07,4,3,0,0.643
8171,ADA,2021-06-06,1,2,0,1.0
8172,ADA,2021-06-05,1,4,2,0.429
8173,ADA,2021-06-04,9,4,1,0.321
8174,ADA,2021-06-03,2,9,1,1.0
8175,ADA,2021-06-02,7,9,1,0.706
8176,ADA,2021-06-01,7,6,0,0.692
8177,ADA,2021-05-31,6,7,0,0.808
8178,ADA,2021-05-30,3,8,0,1.091
8179,ADA,2021-05-29,0,4,1,0.9
8180,ADA,2021-05-28,4,9,2,0.7
8181,ADA,2021-05-27,5,8,0,0.923
8182,ADA,2022-02-01,3,5,1,0.667
8183,ADA,2022-01-31,6,8,2,0.563
8184,ADA,2022-01-30,2,6,1,0.833
8185,ADA,2022-01-29,3,1,1,0.0
8186,ADA,2022-01-28,10,6,4,0.15
8187,ADA,2022-01-27,5,4,2,0.273
8188,ADA,2022-01-26,7,6,3,0.281
8189,ADA,2022-01-25,5,4,3,0.125
8190,ADA,2022-01-24,7,0,10,-0.882
8191,ADA,2022-01-23,0,5,4,0.167
8192,ADA,2022-01-22,1,2,5,-0.563
8193,ADA,2022-01-21,9,6,8,-0.13
8194,ADA,2022-01-20,7,7,3,0.353
8195,ADA,2022-01-19,8,13,5,0.462
8196,ADA,2022-01-18,3,18,3,0.938
8197,ADA,2022-01-17,8,25,0,1.136
8198,ADA,2022-01-16,2,10,1,1.038
8199,ADA,2022-01-15,2,6,1,0.833
8200,ADA,2022-01-14,7,6,1,0.536
8201,ADA,2022-01-13,7,9,1,0.706
8202,ADA,2022-01-12,7,5,3,0.2
8203,ADA,2022-01-11,1,8,0,1.333
8204,ADA,2022-01-10,8,12,2,0.682
8205,ADA,2022-01-09,1,0,2,-1.0
8206,ADA,2022-01-08,4,3,4,-0.136
8207,ADA,2022-01-07,2,6,4,0.25
8208,ADA,2022-01-06,3,5,3,0.273
8209,ADA,2022-01-05,5,14,2,0.857
8210,ADA,2022-01-04,8,6,2,0.375
8211,ADA,2022-01-03,2,10,0,1.25
8212,ADA,2022-01-02,4,3,0,0.643
8213,ADA,2022-01-01,2,1,0,0.5
8214,ADA,2021-12-31,7,5,2,0.321
8215,ADA,2021-12-30,5,4,1,0.45
8216,ADA,2021-12-29,6,3,5,-0.214
8217,ADA,2021-12-28,3,7,4,0.321
8218,ADA,2021-12-27,13,6,0,0.474
8219,ADA,2021-12-26,5,5,1,0.545
8220,ADA,2021-12-25,4,5,0,0.833
8221,ADA,2021-12-24,5,6,0,0.818
8222,ADA,2021-12-23,5,4,2,0.273
8223,ADA,2021-12-22,5,7,2,0.536
8224,ADA,2021-12-21,2,6,0,1.125
8225,ADA,2021-12-20,3,2,3,-0.188
8226,ADA,2021-12-19,4,3,0,0.643
8227,ADA,2021-12-18,1,4,0,1.2
8228,ADA,2021-12-17,7,2,1,0.15
8229,ADA,2021-12-16,4,7,0,0.955
8230,ADA,2021-12-15,9,5,2,0.281
8231,ADA,2021-12-14,4,8,4,0.375
8232,ADA,2021-12-13,5,2,4,-0.273
8233,ADA,2021-12-12,3,4,1,0.563
8234,ADA,2021-12-11,4,3,1,0.375
8235,ADA,2021-12-10,5,1,4,-0.45
8236,ADA,2021-12-09,4,2,2,0.0
8237,ADA,2021-12-08,8,6,2,0.375
8238,ADA,2021-12-07,3,6,1,0.75
8239,ADA,2021-12-06,5,12,4,0.571
8240,ADA,2021-12-05,5,2,1,0.188
8241,ADA,2021-12-04,5,2,3,-0.15
8242,ADA,2021-12-03,10,13,1,0.75
8243,ADA,2021-12-02,3,15,3,0.857
8244,ADA,2021-12-01,9,5,3,0.176
8245,ADA,2021-11-30,7,2,2,0.0
8246,ADA,2021-11-29,13,6,2,0.286
8247,ADA,2021-11-28,3,2,2,0.0
8248,ADA,2021-11-27,0,4,3,0.214
8249,ADA,2021-11-26,7,1,5,-0.462
8250,ADA,2021-11-25,4,0,9,-1.038
8251,ADA,2021-11-24,7,2,23,-0.984
8252,ADA,2021-11-23,5,7,4,0.281
8253,ADA,2021-11-22,5,2,6,-0.462
8254,ADA,2021-11-21,6,0,2,-0.375
8255,ADA,2021-11-20,2,2,0,0.75
8256,ADA,2021-11-19,4,7,1,0.75
8257,ADA,2021-11-18,5,3,3,0.0
8258,ADA,2021-11-17,9,10,1,0.675
8259,ADA,2021-11-16,3,2,3,-0.188
8260,ADA,2021-11-15,5,9,2,0.656
8261,ADA,2021-11-14,2,2,0,0.75
8262,ADA,2021-11-13,2,5,1,0.75
8263,ADA,2021-11-12,4,4,0,0.75
8264,ADA,2021-11-11,5,6,1,0.625
8265,ADA,2021-11-10,3,11,2,0.844
8266,ADA,2021-11-09,4,17,0,1.214
8267,ADA,2021-11-08,5,2,1,0.188
8268,ADA,2021-11-07,1,2,1,0.375
8269,ADA,2021-11-06,2,4,0,1.0
8270,ADA,2021-11-05,4,4,0,0.75
8271,ADA,2021-11-04,2,4,2,0.375
8272,ADA,2021-11-03,7,9,0,0.844
8273,ADA,2021-11-02,8,8,1,0.618
8274,ADA,2021-11-01,3,4,2,0.333
8275,ADA,2021-10-31,1,4,1,0.75
8276,ADA,2021-10-30,2,6,0,1.125
8277,ADA,2021-10-29,4,9,2,0.7
8278,ADA,2021-10-28,2,6,0,1.125
8279,ADA,2021-10-27,6,2,4,-0.25
8280,ADA,2021-10-26,5,6,1,0.625
8281,ADA,2021-10-25,5,6,0,0.818
8282,ADA,2021-10-24,1,3,1,0.6
8283,ADA,2021-10-23,1,2,0,1.0
8284,ADA,2021-10-22,5,2,1,0.188
8285,ADA,2021-10-21,4,5,0,0.833
8286,ADA,2021-10-20,6,1,2,-0.167
8287,ADA,2021-10-19,3,8,1,0.875
8288,ADA,2021-10-18,5,5,1,0.545
8289,ADA,2021-10-17,0,1,2,-0.5
8290,ADA,2021-10-16,2,6,1,0.833
8291,ADA,2021-10-15,6,4,0,0.6
8292,ADA,2021-10-14,4,7,0,0.955
8293,ADA,2021-10-13,7,9,5,0.286
8294,ADA,2021-10-12,3,5,2,0.45
8295,ADA,2021-10-11,3,2,1,0.25
8296,ADA,2021-10-10,4,4,1,0.5
8297,ADA,2021-10-09,4,4,0,0.75
8298,ADA,2021-10-08,3,5,0,0.938
8299,ADA,2021-10-07,2,11,2,0.9
8300,ADA,2021-10-06,4,3,4,-0.136
8301,ADA,2021-10-05,1,9,2,0.875
8302,ADA,2021-10-04,3,14,3,0.825
8303,ADA,2021-10-03,5,2,1,0.188
8304,ADA,2021-10-02,1,5,0,1.25
8305,ADA,2021-10-01,5,12,1,0.917
8306,ADA,2021-09-30,2,8,2,0.75
8307,ADA,2021-09-29,7,13,2,0.75
8308,ADA,2021-09-28,0,11,3,0.857
8309,ADA,2021-09-27,6,33,5,0.955
8310,ADA,2021-09-26,4,9,0,1.038
8311,ADA,2021-09-25,7,8,2,0.529
8312,ADA,2021-09-24,8,8,2,0.5
8313,ADA,2021-09-23,8,8,3,0.395
8314,ADA,2021-09-22,5,8,2,0.6
8315,ADA,2021-09-21,6,9,4,0.395
8316,ADA,2021-09-20,9,9,5,0.261
8317,ADA,2021-09-19,1,4,2,0.429
8318,ADA,2021-09-18,5,5,0,0.75
8319,ADA,2021-09-17,9,9,4,0.341
8320,ADA,2021-09-16,6,3,0,0.5
8321,ADA,2021-09-15,3,11,3,0.706
8322,ADA,2021-09-14,5,11,3,0.632
8323,ADA,2021-09-13,8,16,10,0.265
8324,ADA,2021-09-12,4,9,0,1.038
8325,ADA,2021-09-11,1,11,0,1.375
8326,ADA,2021-09-10,9,7,3,0.316
8327,ADA,2021-09-09,12,10,4,0.346
8328,ADA,2021-09-08,5,11,6,0.341
8329,ADA,2021-09-07,9,8,7,0.063
8330,ADA,2021-09-06,5,4,5,-0.107
8331,ADA,2021-09-05,3,4,1,0.563
8332,ADA,2021-09-04,1,4,1,0.75
8333,ADA,2021-09-03,9,3,1,0.231
8334,ADA,2021-09-02,6,22,1,1.086
8335,ADA,2021-09-01,10,10,1,0.643
8336,ADA,2021-08-31,4,16,3,0.848
8337,ADA,2021-08-30,4,13,4,0.643
8338,ADA,2021-08-29,4,6,1,0.682
8339,ADA,2021-08-28,6,8,0,0.857
8340,ADA,2021-08-27,9,12,3,0.563
8341,ADA,2021-08-26,9,11,8,0.161
8342,ADA,2021-08-25,10,21,1,0.938
8343,ADA,2021-08-24,6,14,1,0.929
8344,ADA,2021-08-23,7,14,2,0.783
8345,ADA,2021-08-22,3,11,2,0.844
8346,ADA,2021-08-21,3,5,0,0.938
8347,ADA,2021-08-20,6,30,1,1.176
8348,ADA,2021-08-19,1,16,0,1.412
8349,ADA,2021-08-18,3,9,2,0.75
8350,ADA,2021-08-17,5,11,3,0.632
8351,ADA,2021-08-16,7,8,7,0.068
8352,ADA,2021-08-15,2,8,0,1.2
8353,ADA,2021-08-14,9,15,1,0.84
8354,ADA,2021-08-13,6,33,0,1.269
8355,ADA,2021-08-12,4,10,2,0.75
8356,ADA,2021-08-11,4,22,0,1.269
8357,ADA,2021-08-10,7,11,1,0.789
8358,ADA,2021-08-09,6,6,0,0.75
8359,ADA,2021-08-08,4,4,1,0.5
8360,ADA,2021-08-07,3,4,0,0.857
8361,ADA,2021-08-06,5,4,1,0.45
8362,ADA,2021-08-05,8,7,1,0.563
8363,ADA,2021-08-04,8,5,1,0.429
8364,ADA,2021-08-03,4,5,0,0.833
8365,ADA,2021-08-02,7,7,2,0.469
8366,ADA,2021-08-01,1,3,2,0.25
8367,ADA,2021-07-31,3,4,0,0.857
8368,ADA,2021-07-30,5,4,2,0.273
8369,ADA,2021-07-29,3,3,3,0.0
8370,ADA,2021-07-28,7,4,2,0.231
8371,ADA,2021-07-27,5,5,1,0.545
8372,ADA,2021-07-26,6,7,1,0.643
8373,ADA,2021-07-25,4,5,0,0.833
8374,ADA,2021-07-24,3,1,0,0.375
8375,ADA,2021-07-23,3,7,1,0.818
8376,ADA,2021-07-22,3,5,0,0.938
8377,ADA,2021-07-21,6,4,1,0.409
8378,ADA,2021-07-20,3,4,9,-0.469
8379,ADA,2021-07-19,5,2,1,0.188
8380,ADA,2021-07-18,3,4,0,0.857
8381,ADA,2021-07-17,3,2,1,0.25
8382,ADA,2021-07-16,11,5,1,0.353
8383,ADA,2021-07-15,3,12,2,0.882
8384,ADA,2021-07-14,3,3,4,-0.15
8385,ADA,2021-07-13,4,5,0,0.833
8386,ADA,2021-07-12,6,5,2,0.346
8387,ADA,2021-07-10,4,4,0,0.75
8388,ADA,2021-07-09,5,4,2,0.273
8389,ADA,2021-07-08,4,9,0,1.038
8390,ADA,2021-07-07,3,15,0,1.25
8391,ADA,2021-07-06,6,14,0,1.05
8392,ADA,2021-07-05,3,11,3,0.706
8393,ADA,2021-07-04,0,6,0,1.5
8394,ADA,2021-07-03,2,8,0,1.2
8395,ADA,2021-07-02,3,20,0,1.304
8396,ADA,2021-07-01,2,3,0,0.9
8397,ADA,2021-06-30,7,2,2,0.0
8398,ADA,2021-06-29,0,10,0,1.5
8399,ADA,2021-06-28,1,5,1,0.857
8400,ADA,2021-06-27,3,5,1,0.667
8401,ADA,2021-06-26,4,1,1,0.0
8402,ADA,2021-06-25,4,5,0,0.833
8403,ADA,2021-06-24,1,5,1,0.857
8404,ADA,2021-06-23,4,5,1,0.6
8405,ADA,2021-06-22,2,2,3,-0.214
8406,ADA,2021-06-21,5,3,3,0.0
8407,ADA,2021-06-20,2,1,0,0.5
8408,ADA,2021-06-19,2,2,1,0.3
8409,ADA,2021-06-18,5,6,1,0.625
8410,ADA,2021-06-17,5,12,1,0.917
8411,ADA,2021-06-16,7,3,2,0.125
8412,ADA,2021-06-15,2,6,0,1.125
8413,ADA,2021-06-14,4,5,2,0.409
8414,ADA,2021-06-13,3,3,2,0.188
8415,ADA,2021-06-12,2,6,1,0.833
8416,ADA,2021-06-11,7,8,3,0.417
8417,ADA,2021-06-10,2,5,1,0.75
8418,ADA,2021-06-09,6,5,2,0.346
8419,ADA,2021-06-08,8,1,3,-0.25
8420,ADA,2021-06-07,4,3,0,0.643
8421,ADA,2021-06-06,1,2,0,1.0
8422,ADA,2021-06-05,1,4,2,0.429
8423,ADA,2021-06-04,9,4,1,0.321
8424,ADA,2021-06-03,2,9,1,1.0
8425,ADA,2021-06-02,7,9,1,0.706
8426,ADA,2021-06-01,7,6,0,0.692
8427,ADA,2021-05-31,6,7,0,0.808
8428,ADA,2021-05-30,3,8,0,1.091
8429,ADA,2021-05-29,0,4,1,0.9
8430,ADA,2021-05-28,4,9,2,0.7
8431,ADA,2021-05-27,5,8,0,0.923
8432,ADA,2021-05-26,3,7,0,1.05
8433,ADA,2021-05-25,5,8,0,0.923
